STATION,STATION_NAME,DATE,QGAG,QPCP
COOP:047902,SANTA BARBARA CA US,19840116 10:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19840201 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19840201 22:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19840202 00:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19840301 00:15,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19840401 00:15,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19840401 01:00,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19840406 01:00,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19840418 00:15,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19840501 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19840530 00:15,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19840601 00:15,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19840701 00:15,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19840703 15:45,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19840801 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19840826 09:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19840901 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19840911 08:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19840911 09:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19840911 10:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19840911 11:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19840911 11:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19840911 13:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19840924 13:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19840924 18:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841001 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19841016 19:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841016 20:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841016 21:00,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19841017 14:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841101 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19841107 23:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841108 00:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841108 00:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841108 01:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841108 02:00,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19841108 02:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841112 17:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841112 20:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841112 21:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841112 21:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841116 10:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841124 10:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841124 11:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841124 11:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841124 11:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841124 12:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841125 10:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841128 00:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841128 02:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841201 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19841203 00:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841203 06:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841207 19:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841207 20:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841207 21:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841207 21:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841207 21:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841207 22:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841207 22:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841207 22:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841207 23:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841207 23:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841207 23:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841210 05:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841210 07:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841210 09:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841210 12:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841211 12:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841215 18:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841215 19:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841215 19:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841215 20:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841215 20:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841215 20:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841215 20:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841215 22:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841218 10:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841219 03:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841219 05:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841219 06:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841219 07:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841219 07:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841219 11:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841219 11:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841219 13:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841219 13:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841219 14:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841219 14:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841219 15:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841219 16:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841219 21:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19841219 22:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850101 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19850107 00:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850107 15:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850109 22:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850109 23:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850110 07:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850128 09:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850128 09:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850128 12:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850128 13:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850201 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19850202 02:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 10:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 11:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 12:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 15:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 15:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 16:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 16:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 17:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 17:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 18:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 18:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 18:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 19:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 19:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 19:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 20:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 20:30,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19850208 21:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 21:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 21:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 22:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 22:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 22:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 22:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 23:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850208 23:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850218 15:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850301 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19850302 13:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850305 22:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850306 10:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850307 00:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850307 02:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850307 02:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850307 03:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850307 05:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850311 01:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850311 01:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850318 05:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850326 23:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850327 00:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850327 01:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850327 02:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850327 04:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850327 05:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850327 06:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850328 02:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850401 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19850501 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19850601 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19850701 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19850729 08:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19850801 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19850801 07:45,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19850810 07:45,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19850901 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19850901 07:15,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19850901 08:45,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19850906 21:00,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19851001 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19851010 10:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851021 09:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851021 11:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851021 12:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851021 13:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851031 11:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851101 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19851110 18:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851110 20:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851111 03:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851111 05:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851124 14:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851124 15:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851124 16:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851124 16:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851124 17:45,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19851124 18:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851124 18:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851124 19:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851124 20:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851124 21:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851125 06:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851125 08:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851125 08:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851125 08:45,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19851125 09:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851125 09:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851125 10:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851125 12:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851125 12:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851125 14:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851128 19:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851128 22:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851128 22:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851128 23:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851129 00:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851129 01:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851129 02:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851129 02:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851129 03:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851129 04:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851129 08:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851129 11:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851129 12:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851201 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19851202 03:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851202 04:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851202 05:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851202 05:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851202 06:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851202 06:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851202 07:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851202 12:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19851229 09:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860101 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19860103 20:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860104 03:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860104 06:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860104 12:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860104 15:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860104 21:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860105 03:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860105 09:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860129 13:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860129 14:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860129 14:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860129 16:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860129 20:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860129 22:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860129 23:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860130 00:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860130 02:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860130 08:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860131 07:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860131 08:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860131 11:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860201 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19860207 19:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860212 12:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860212 20:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860212 20:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860212 20:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860212 21:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860212 22:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860212 22:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860212 23:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860212 23:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860212 23:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860212 23:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 00:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 00:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 00:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 01:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 01:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 01:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 02:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 02:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 03:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 03:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 03:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 04:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 04:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 05:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 06:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 08:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 18:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 18:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 19:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 19:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 20:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 20:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 20:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 21:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860213 22:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860214 00:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860214 15:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860214 16:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860214 17:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860214 17:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860214 17:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860214 18:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860214 18:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860214 18:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860214 19:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860214 19:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860214 19:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860214 20:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860214 20:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860214 20:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860214 21:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860214 21:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860214 22:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860215 05:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860215 10:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860216 06:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860217 22:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860218 00:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860218 02:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860218 04:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860218 11:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860219 01:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860219 02:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860219 02:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860219 03:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860219 03:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860219 04:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860219 05:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860219 05:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860219 05:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860219 06:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860219 06:30,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19860219 07:00,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19860219 11:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860226 19:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860301 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19860308 04:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860308 05:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860308 06:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860308 08:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860308 09:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860308 10:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860308 10:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860308 10:30,-9999,0.40
COOP:047902,SANTA BARBARA CA US,19860308 10:45,-9999,0.30
COOP:047902,SANTA BARBARA CA US,19860308 11:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860308 11:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860308 12:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860308 15:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860309 20:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860309 21:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860309 23:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860310 01:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860310 03:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860310 07:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860312 01:00,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19860401 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19860405 01:00,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19860420 14:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860501 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19860601 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19860701 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19860801 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19860901 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19860924 08:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860924 08:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860924 09:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860924 10:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860924 10:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860924 11:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860924 12:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860924 12:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860924 13:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860924 13:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860924 14:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860924 15:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860924 16:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19860925 05:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19861001 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19861020 11:00,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19861101 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19861117 17:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19861117 20:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19861117 20:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19861117 21:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19861117 21:15,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19861117 21:30,-9999,0.30
COOP:047902,SANTA BARBARA CA US,19861117 21:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19861117 22:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19861117 23:30,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19861118 13:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19861201 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19861206 01:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19861206 02:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19861206 11:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19870101 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19870103 23:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19870104 00:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19870104 01:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19870104 02:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19870104 04:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19870104 06:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19870104 11:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19870105 10:15,-9999,0.10
